:START_ID,:END_ID,:TYPE,restriction,restriction_value,label
obo.FOODON_03303765,obo.FOODON_00001682,is_a,,,
UPPER_BLANK_5005,obo.FOODON_03303765,is_a,,,
UPPER_BLANK_5005,obo.FOODON_03400173,obo.RO_0002350,SOME,,member of
obo.FOODON_03303766,obo.FOODON_00001733,is_a,,,
UPPER_BLANK_5006,obo.FOODON_03303766,is_a,,,
UPPER_BLANK_5006,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5007,obo.FOODON_03303766,is_a,,,
UPPER_BLANK_5007,obo.FOODON_03400288,obo.RO_0002350,SOME,,member of
obo.FOODON_03303767,obo.FOODON_00001733,is_a,,,
UPPER_BLANK_5008,obo.FOODON_03303767,is_a,,,
UPPER_BLANK_5008,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5009,obo.FOODON_03303767,is_a,,,
UPPER_BLANK_5009,obo.FOODON_03400288,obo.RO_0002350,SOME,,member of
obo.FOODON_03303768,obo.FOODON_00001214,is_a,,,
UPPER_BLANK_5010,obo.FOODON_03303768,is_a,,,
UPPER_BLANK_5010,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
obo.FOODON_03303769,obo.FOODON_00001585,is_a,,,
UPPER_BLANK_5011,obo.FOODON_03303769,is_a,,,
UPPER_BLANK_5011,obo.FOODON_03400161,obo.RO_0002350,SOME,,member of
obo.FOODON_03303770,obo.FOODON_00002294,is_a,,,
UPPER_BLANK_5012,obo.FOODON_03303770,is_a,,,
UPPER_BLANK_5012,obo.FOODON_03400161,obo.RO_0002350,SOME,,member of
obo.FOODON_03303772,obo.FOODON_03307240,is_a,,,
obo.FOODON_03303774,obo.FOODON_00001733,is_a,,,
UPPER_BLANK_5013,obo.FOODON_03303774,is_a,,,
UPPER_BLANK_5013,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5014,obo.FOODON_03303774,is_a,,,
UPPER_BLANK_5014,obo.FOODON_03400288,obo.RO_0002350,SOME,,member of
obo.FOODON_03303775,obo.FOODON_00001733,is_a,,,
UPPER_BLANK_5015,obo.FOODON_03303775,is_a,,,
UPPER_BLANK_5015,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5016,obo.FOODON_03303775,is_a,,,
UPPER_BLANK_5016,obo.FOODON_03400288,obo.RO_0002350,SOME,,member of
obo.FOODON_03303776,obo.FOODON_00001214,is_a,,,
obo.FOODON_03303777,obo.FOODON_00001214,is_a,,,
UPPER_BLANK_5017,obo.FOODON_03303777,is_a,,,
UPPER_BLANK_5017,obo.FOODON_03400162,obo.RO_0002350,SOME,,member of
obo.FOODON_03303779,obo.FOODON_03303789,is_a,,,
obo.FOODON_03303780,obo.FOODON_00001944,is_a,,,
UPPER_BLANK_5018,obo.FOODON_03303780,is_a,,,
UPPER_BLANK_5018,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5019,obo.FOODON_03303780,is_a,,,
UPPER_BLANK_5019,obo.FOODON_03400216,obo.RO_0002350,SOME,,member of
obo.FOODON_03303782,obo.FOODON_03305119,is_a,,,
obo.FOODON_03303784,obo.FOODON_00001611,is_a,,,
UPPER_BLANK_5020,obo.FOODON_03303784,is_a,,,
UPPER_BLANK_5020,obo.FOODON_03301710,obo.FOODON_00001563,SOME,,has defining ingredient
UPPER_BLANK_5021,obo.FOODON_03303784,is_a,,,
UPPER_BLANK_5021,obo.FOODON_03315101,obo.FOODON_00001563,SOME,,has defining ingredient
UPPER_BLANK_5022,obo.FOODON_03303784,is_a,,,
UPPER_BLANK_5022,obo.FOODON_03460353,obo.RO_0002353,SOME,,output of
obo.FOODON_03303785,obo.FOODON_00001733,is_a,,,
UPPER_BLANK_5023,obo.FOODON_03303785,is_a,,,
UPPER_BLANK_5023,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5024,obo.FOODON_03303785,is_a,,,
UPPER_BLANK_5024,obo.FOODON_03400288,obo.RO_0002350,SOME,,member of
obo.FOODON_03303786,obo.FOODON_00001214,is_a,,,
obo.FOODON_03303787,obo.FOODON_00001214,is_a,,,
obo.FOODON_03303788,obo.FOODON_00001944,is_a,,,
UPPER_BLANK_5025,obo.FOODON_03303788,is_a,,,
UPPER_BLANK_5025,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5026,obo.FOODON_03303788,is_a,,,
UPPER_BLANK_5026,obo.FOODON_03400216,obo.RO_0002350,SOME,,member of
obo.FOODON_03303789,obo.FOODON_03303735,is_a,,,
obo.FOODON_03303791,obo.FOODON_03303797,is_a,,,
obo.FOODON_03303794,obo.FOODON_00001944,is_a,,,
UPPER_BLANK_5027,obo.FOODON_03303794,is_a,,,
UPPER_BLANK_5027,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5028,obo.FOODON_03303794,is_a,,,
UPPER_BLANK_5028,obo.FOODON_03400216,obo.RO_0002350,SOME,,member of
obo.FOODON_03303795,obo.FOODON_00001149,is_a,,,
UPPER_BLANK_5029,obo.FOODON_03303795,is_a,,,
UPPER_BLANK_5029,obo.FOODON_03400188,obo.RO_0002350,SOME,,member of
obo.FOODON_03303796,obo.FOODON_00001214,is_a,,,
UPPER_BLANK_5030,obo.FOODON_03303796,is_a,,,
UPPER_BLANK_5030,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
obo.FOODON_03303797,obo.FOODON_00001149,is_a,,,
obo.FOODON_03303798,obo.FOODON_00001733,is_a,,,
UPPER_BLANK_5031,obo.FOODON_03303798,is_a,,,
UPPER_BLANK_5031,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5032,obo.FOODON_03303798,is_a,,,
UPPER_BLANK_5032,obo.FOODON_03400288,obo.RO_0002350,SOME,,member of
obo.FOODON_03303801,obo.FOODON_00001214,is_a,,,
obo.FOODON_03303804,obo.FOODON_00001214,is_a,,,
obo.FOODON_03303805,obo.FOODON_00001733,is_a,,,
UPPER_BLANK_5033,obo.FOODON_03303805,is_a,,,
UPPER_BLANK_5033,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5034,obo.FOODON_03303805,is_a,,,
UPPER_BLANK_5034,obo.FOODON_03400288,obo.RO_0002350,SOME,,member of
obo.FOODON_03303806,obo.FOODON_00001977,is_a,,,
UPPER_BLANK_5035,obo.FOODON_03303806,is_a,,,
UPPER_BLANK_5035,obo.FOODON_03400162,obo.RO_0002350,SOME,,member of
obo.FOODON_03303822,obo.FOODON_00001630,is_a,,,
UPPER_BLANK_5036,obo.FOODON_03303822,is_a,,,
UPPER_BLANK_5036,obo.FOODON_03411230,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5037,obo.FOODON_03303822,is_a,,,
UPPER_BLANK_5037,obo.FOODON_03400295,obo.RO_0002350,SOME,,member of
obo.FOODON_03303823,obo.FOODON_00001866,is_a,,,
UPPER_BLANK_5038,obo.FOODON_03303823,is_a,,,
UPPER_BLANK_5038,obo.FOODON_03400229,obo.RO_0002350,SOME,,member of
obo.FOODON_03303824,obo.FOODON_00001156,is_a,,,
obo.FOODON_03303826,obo.FOODON_00001170,is_a,,,
UPPER_BLANK_5039,obo.FOODON_03303826,is_a,,,
UPPER_BLANK_5039,obo.FOODON_03400184,obo.RO_0002350,SOME,,member of
obo.FOODON_03303827,obo.FOODON_00001944,is_a,,,
UPPER_BLANK_5040,obo.FOODON_03303827,is_a,,,
UPPER_BLANK_5040,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5041,obo.FOODON_03303827,is_a,,,
UPPER_BLANK_5041,obo.FOODON_03400216,obo.RO_0002350,SOME,,member of
obo.FOODON_03303830,obo.FOODON_03310619,is_a,,,
UPPER_BLANK_5042,obo.FOODON_03303830,is_a,,,
UPPER_BLANK_5042,obo.FOODON_03400123,obo.RO_0002350,SOME,,member of
obo.FOODON_03303831,obo.FOODON_00002034,is_a,,,
UPPER_BLANK_5043,obo.FOODON_03303831,is_a,,,
UPPER_BLANK_5043,obo.FOODON_03411201,obo.RO_0001000,SOME,,derives from
obo.FOODON_03303832,obo.FOODON_03303837,is_a,,,
obo.FOODON_03303833,obo.FOODON_03302508,is_a,,,
obo.FOODON_03303834,obo.FOODON_00001713,is_a,,,
UPPER_BLANK_5044,obo.FOODON_03303834,is_a,,,
UPPER_BLANK_5044,obo.FOODON_03411041,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5045,obo.FOODON_03303834,is_a,,,
UPPER_BLANK_5045,obo.FOODON_03400215,obo.RO_0002350,SOME,,member of
obo.FOODON_03303835,obo.FOODON_03303837,is_a,,,
obo.FOODON_03303836,UPPER_AND_3783,equivalent_to,,,
obo.FOODON_00002857,UPPER_AND_3783,member_of,,,
obo.FOODON_03302508,UPPER_AND_3783,member_of,,,
obo.FOODON_03303837,obo.FOODON_00001771,is_a,,,
obo.FOODON_03303840,obo.FOODON_03301811,is_a,,,
obo.FOODON_03303841,obo.FOODON_03301611,is_a,,,
obo.FOODON_03303842,obo.FOODON_03305263,is_a,,,
obo.FOODON_03303843,obo.FOODON_00001845,is_a,,,
UPPER_BLANK_5046,obo.FOODON_03303843,is_a,,,
UPPER_BLANK_5046,obo.FOODON_03400294,obo.RO_0002350,SOME,,member of
obo.FOODON_03303844,obo.FOODON_00001900,is_a,,,
UPPER_BLANK_5047,obo.FOODON_03303844,is_a,,,
UPPER_BLANK_5047,obo.FOODON_03411134,obo.RO_0001000,SOME,,derives from
obo.FOODON_03303845,obo.FOODON_00003006,is_a,,,
obo.FOODON_03303846,obo.FOODON_00001014,is_a,,,
UPPER_BLANK_5048,obo.FOODON_03303846,is_a,,,
UPPER_BLANK_5048,obo.FOODON_03400101,obo.RO_0002350,SOME,,member of
obo.FOODON_03303847,obo.FOODON_03309897,is_a,,,
obo.FOODON_03303853,obo.FOODON_00002091,is_a,,,
UPPER_BLANK_5049,obo.FOODON_03303853,is_a,,,
UPPER_BLANK_5049,obo.FOODON_03411201,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5050,obo.FOODON_03303853,is_a,,,
UPPER_BLANK_5050,obo.FOODON_03400110,obo.RO_0002350,SOME,,member of
obo.FOODON_03303855,obo.FOODON_00002252,is_a,,,
obo.FOODON_03303856,obo.FOODON_00001778,is_a,,,
obo.FOODON_03303857,obo.FOODON_03301605,is_a,,,
obo.FOODON_03303858,obo.FOODON_03303856,is_a,,,
obo.FOODON_03303859,obo.FOODON_00001778,is_a,,,
obo.FOODON_03303860,obo.FOODON_00001778,is_a,,,
obo.FOODON_03303861,obo.FOODON_00001778,is_a,,,
obo.FOODON_03303862,obo.FOODON_00001778,is_a,,,
obo.FOODON_03303864,obo.FOODON_00001013,is_a,,,
obo.FOODON_03303864,obo.FOODON_00001810,is_a,,,
UPPER_BLANK_5051,obo.FOODON_03303864,is_a,,,
UPPER_BLANK_5051,obo.FOODON_03400187,obo.RO_0002350,SOME,,member of
obo.FOODON_03303865,obo.FOODON_00002231,is_a,,,
obo.FOODON_03303866,obo.FOODON_00001092,is_a,,,
obo.FOODON_03303866,obo.FOODON_03302001,is_a,,,
UPPER_BLANK_5052,obo.FOODON_03303866,is_a,,,
UPPER_BLANK_5052,obo.FOODON_03411134,obo.RO_0001000,SOME,,derives from
obo.FOODON_03303867,obo.FOODON_00001945,is_a,,,
UPPER_BLANK_5053,obo.FOODON_03303867,is_a,,,
UPPER_BLANK_5053,obo.FOODON_03302116,obo.FOODON_00002420,SOME,,has ingredient
UPPER_BLANK_5054,obo.FOODON_03303867,is_a,,,
UPPER_BLANK_5054,obo.FOODON_03400186,obo.RO_0002350,SOME,,member of
obo.FOODON_03303868,obo.FOODON_00001013,is_a,,,
UPPER_BLANK_5055,obo.FOODON_03303868,is_a,,,
UPPER_BLANK_5055,obo.FOODON_03400187,obo.RO_0002350,SOME,,member of
obo.FOODON_03303869,obo.FOODON_00001712,is_a,,,
UPPER_BLANK_5056,obo.FOODON_03303869,is_a,,,
UPPER_BLANK_5056,obo.FOODON_03400128,obo.RO_0002350,SOME,,member of
obo.FOODON_03303870,obo.FOODON_00002231,is_a,,,
obo.FOODON_03303871,obo.FOODON_00001779,is_a,,,
UPPER_BLANK_5057,obo.FOODON_03303871,is_a,,,
UPPER_BLANK_5057,obo.FOODON_03400100,obo.RO_0002350,SOME,,member of
obo.FOODON_03303872,obo.FOODON_00001606,is_a,,,
UPPER_BLANK_5058,obo.FOODON_03303872,is_a,,,
UPPER_BLANK_5058,obo.FOODON_03411134,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5059,obo.FOODON_03303872,is_a,,,
UPPER_BLANK_5059,obo.FOODON_03400243,obo.RO_0002350,SOME,,member of
obo.FOODON_03303873,obo.FOODON_00001778,is_a,,,
obo.FOODON_03303875,obo.FOODON_00001778,is_a,,,
obo.FOODON_03303876,obo.FOODON_00001013,is_a,,,
obo.FOODON_03303877,obo.FOODON_00002326,is_a,,,
UPPER_BLANK_5060,obo.FOODON_03303877,is_a,,,
UPPER_BLANK_5060,obo.FOODON_03411134,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5061,obo.FOODON_03303877,is_a,,,
UPPER_BLANK_5061,obo.FOODON_03400185,obo.RO_0002350,SOME,,member of
obo.FOODON_03303878,obo.FOODON_00001778,is_a,,,
obo.FOODON_03303881,obo.FOODON_00001788,is_a,,,
obo.FOODON_03303882,obo.FOODON_00002683,is_a,,,
obo.FOODON_03303883,obo.FOODON_00002830,is_a,,,
UPPER_BLANK_5062,obo.FOODON_03303883,is_a,,,
UPPER_BLANK_5062,obo.FOODON_03400220,obo.RO_0002350,SOME,,member of
obo.FOODON_03303884,UPPER_AND_3784,equivalent_to,,,
obo.FOODON_03310623,UPPER_AND_3784,member_of,,,
obo.FOODON_03317294,UPPER_AND_3784,member_of,,,
obo.FOODON_03303885,obo.FOODON_00001604,is_a,,,
obo.FOODON_03303886,obo.FOODON_03301217,is_a,,,
obo.FOODON_03303887,obo.FOODON_00002146,is_a,,,
UPPER_BLANK_5063,obo.FOODON_03303887,is_a,,,
UPPER_BLANK_5063,obo.FOODON_03411017,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5064,obo.FOODON_03303887,is_a,,,
UPPER_BLANK_5064,obo.FOODON_03400136,obo.RO_0002350,SOME,,member of
obo.FOODON_03303888,obo.FOODON_03301169,is_a,,,
obo.FOODON_03303889,obo.FOODON_00002137,is_a,,,
obo.FOODON_03303890,obo.FOODON_00001906,is_a,,,
UPPER_BLANK_5065,obo.FOODON_03303890,is_a,,,
UPPER_BLANK_5065,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5066,obo.FOODON_03303890,is_a,,,
UPPER_BLANK_5066,obo.FOODON_03400214,obo.RO_0002350,SOME,,member of
obo.FOODON_03303891,obo.FOODON_00002665,is_a,,,
UPPER_BLANK_5067,obo.FOODON_03303891,is_a,,,
UPPER_BLANK_5067,obo.FOODON_03400283,obo.RO_0002350,SOME,,member of
obo.FOODON_03303892,obo.FOODON_03316579,is_a,,,
UPPER_BLANK_5068,obo.FOODON_03303892,is_a,,,
UPPER_BLANK_5068,obo.FOODON_03315354,obo.FOODON_00001563,SOME,,has defining ingredient
obo.FOODON_03303893,obo.FOODON_03301673,is_a,,,
obo.FOODON_03303894,obo.FOODON_03311146,is_a,,,
UPPER_BLANK_5069,obo.FOODON_03303894,is_a,,,
UPPER_BLANK_5069,obo.NCBITaxon_304130,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5070,obo.FOODON_03303894,is_a,,,
UPPER_BLANK_5070,obo.FOODON_03400263,obo.RO_0002350,SOME,,member of
obo.FOODON_03303895,obo.FOODON_00002745,is_a,,,
obo.FOODON_03303897,obo.FOODON_00002335,is_a,,,
UPPER_BLANK_5071,obo.FOODON_03303897,is_a,,,
UPPER_BLANK_5071,obo.FOODON_03400243,obo.RO_0002350,SOME,,member of
obo.FOODON_03303898,obo.FOODON_03316034,is_a,,,
obo.FOODON_03303902,obo.FOODON_00001127,is_a,,,
UPPER_BLANK_5072,obo.FOODON_03303903,equivalent_to,,,
UPPER_BLANK_5072,obo.FOODON_03301605,obo.FOODON_00001301,SOME,,has food substance analog
obo.FOODON_03303905,obo.FOODON_00001791,is_a,,,
UPPER_BLANK_5073,obo.FOODON_03303905,is_a,,,
UPPER_BLANK_5073,obo.FOODON_03411379,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5074,obo.FOODON_03303905,is_a,,,
UPPER_BLANK_5074,obo.FOODON_03400123,obo.RO_0002350,SOME,,member of
obo.FOODON_03303906,obo.FOODON_00001769,is_a,,,
obo.FOODON_03303907,obo.FOODON_03302116,is_a,,,
obo.FOODON_03303908,obo.FOODON_03315150,is_a,,,
UPPER_BLANK_5075,obo.FOODON_03303908,is_a,,,
UPPER_BLANK_5075,obo.FOODON_03400101,obo.RO_0002350,SOME,,member of
obo.FOODON_03303909,obo.FOODON_00001053,is_a,,,
UPPER_BLANK_5076,obo.FOODON_03303909,is_a,,,
UPPER_BLANK_5076,obo.FOODON_03400101,obo.RO_0002350,SOME,,member of
obo.FOODON_03303910,obo.FOODON_03305696,is_a,,,
obo.FOODON_03303911,obo.FOODON_00001900,is_a,,,
UPPER_BLANK_5077,obo.FOODON_03303911,is_a,,,
UPPER_BLANK_5077,obo.NCBITaxon_9913,obo.RO_0001000,SOME,,derives from
obo.FOODON_03303912,obo.FOODON_00002121,is_a,,,
obo.FOODON_03303912,obo.FOODON_00002689,is_a,,,
UPPER_BLANK_5078,obo.FOODON_03303912,is_a,,,
UPPER_BLANK_5078,obo.NCBITaxon_4615,obo.RO_0001000,SOME,,derives from
obo.FOODON_03303913,obo.FOODON_00002283,is_a,,,
obo.FOODON_03303914,obo.FOODON_00001761,is_a,,,
UPPER_BLANK_5079,obo.FOODON_03303914,is_a,,,
UPPER_BLANK_5079,obo.FOODON_03411276,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5080,obo.FOODON_03303914,is_a,,,
UPPER_BLANK_5080,obo.FOODON_03400263,obo.RO_0002350,SOME,,member of
obo.FOODON_03303915,obo.FOODON_00001722,is_a,,,
obo.FOODON_03303918,UPPER_AND_3785,equivalent_to,,,
obo.UBERON_0001913,UPPER_AND_3785,member_of,,,
UPPER_BLANK_5081,UPPER_AND_3785,member_of,,,
UPPER_BLANK_5081,obo.NCBITaxon_9606,obo.RO_0003001,SOME,,produced by
obo.FOODON_03303919,obo.FOODON_00002139,is_a,,,
obo.FOODON_03303919,obo.FOODON_00002432,is_a,,,
UPPER_BLANK_5082,obo.FOODON_03303919,is_a,,,
UPPER_BLANK_5082,obo.FOODON_03400215,obo.RO_0002350,SOME,,member of
obo.FOODON_03303920,obo.FOODON_00002112,is_a,,,
obo.FOODON_03303921,obo.FOODON_00003042,is_a,,,
UPPER_BLANK_5083,obo.FOODON_03303921,is_a,,,
UPPER_BLANK_5083,obo.NCBITaxon_29719,obo.RO_0001000,SOME,,derives from
obo.FOODON_03303923,obo.FOODON_00002766,is_a,,,
obo.FOODON_03303924,obo.FOODON_03301004,is_a,,,
obo.FOODON_03303925,obo.FOODON_03301004,is_a,,,
obo.FOODON_03303926,obo.FOODON_00001211,is_a,,,
UPPER_BLANK_5084,obo.FOODON_03303926,is_a,,,
UPPER_BLANK_5084,obo.FOODON_03400275,obo.RO_0002350,SOME,,member of
obo.FOODON_03303927,obo.FOODON_00001733,is_a,,,
UPPER_BLANK_5085,obo.FOODON_03303927,is_a,,,
UPPER_BLANK_5085,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5086,obo.FOODON_03303927,is_a,,,
UPPER_BLANK_5086,obo.FOODON_03400288,obo.RO_0002350,SOME,,member of
obo.FOODON_03303929,obo.FOODON_00002356,is_a,,,
obo.FOODON_03303930,obo.FOODON_00001762,is_a,,,
obo.FOODON_03303930,obo.FOODON_00001810,is_a,,,
UPPER_BLANK_5087,obo.FOODON_03303930,is_a,,,
UPPER_BLANK_5087,obo.FOODON_03400203,obo.RO_0002350,SOME,,member of
obo.FOODON_03303932,obo.FOODON_00001733,is_a,,,
UPPER_BLANK_5088,obo.FOODON_03303932,is_a,,,
UPPER_BLANK_5088,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5089,obo.FOODON_03303932,is_a,,,
UPPER_BLANK_5089,obo.FOODON_03400288,obo.RO_0002350,SOME,,member of
obo.FOODON_03303933,obo.FOODON_03301833,is_a,,,
obo.FOODON_03303935,obo.FOODON_00002347,is_a,,,
UPPER_BLANK_5090,obo.FOODON_03303935,is_a,,,
UPPER_BLANK_5090,obo.FOODON_03400107,obo.RO_0002350,SOME,,member of
obo.FOODON_03303936,obo.FOODON_00002351,is_a,,,
UPPER_BLANK_5091,obo.FOODON_03303936,is_a,,,
UPPER_BLANK_5091,obo.FOODON_03400183,obo.RO_0002350,SOME,,member of
obo.FOODON_03303938,obo.FOODON_00003288,is_a,,,
UPPER_BLANK_5092,obo.FOODON_03303938,is_a,,,
UPPER_BLANK_5092,obo.FOODON_00001286,obo.FOODON_00001563,SOME,,has defining ingredient
obo.FOODON_03303943,obo.FOODON_00002352,is_a,,,
UPPER_BLANK_5093,obo.FOODON_03303943,is_a,,,
UPPER_BLANK_5093,obo.FOODON_03400258,obo.RO_0002350,SOME,,member of
obo.FOODON_03303945,obo.FOODON_00001733,is_a,,,
UPPER_BLANK_5094,obo.FOODON_03303945,is_a,,,
UPPER_BLANK_5094,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5095,obo.FOODON_03303945,is_a,,,
UPPER_BLANK_5095,obo.FOODON_03400288,obo.RO_0002350,SOME,,member of
obo.FOODON_03303946,obo.FOODON_00002271,is_a,,,
obo.FOODON_03303946,obo.FOODON_03305395,is_a,,,
obo.FOODON_03303947,obo.FOODON_00002097,is_a,,,
UPPER_BLANK_5096,obo.FOODON_03303947,is_a,,,
UPPER_BLANK_5096,obo.FOODON_03400161,obo.RO_0002350,SOME,,member of
obo.FOODON_03303951,obo.FOODON_00002081,is_a,,,
obo.FOODON_03303951,obo.FOODON_00002689,is_a,,,
UPPER_BLANK_5097,obo.FOODON_03303951,is_a,,,
UPPER_BLANK_5097,obo.NCBITaxon_3649,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5098,obo.FOODON_03303951,is_a,,,
UPPER_BLANK_5098,obo.FOODON_03400251,obo.RO_0002350,SOME,,member of
obo.FOODON_03303952,obo.FOODON_03316908,is_a,,,
obo.FOODON_03303956,obo.FOODON_00002020,is_a,,,
obo.FOODON_03304000,obo.FOODON_03311146,is_a,,,
UPPER_BLANK_5099,obo.FOODON_03304000,is_a,,,
UPPER_BLANK_5099,obo.FOODON_03411140,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5100,obo.FOODON_03304000,is_a,,,
UPPER_BLANK_5100,obo.FOODON_03400263,obo.RO_0002350,SOME,,member of
obo.FOODON_03304002,obo.FOODON_00002031,is_a,,,
obo.FOODON_03304003,obo.FOODON_00002314,is_a,,,
UPPER_BLANK_5101,obo.FOODON_03304003,is_a,,,
UPPER_BLANK_5101,obo.FOODON_03411276,obo.RO_0001000,SOME,,derives from
obo.FOODON_03304004,obo.FOODON_00001796,is_a,,,
UPPER_BLANK_5102,obo.FOODON_03304004,is_a,,,
UPPER_BLANK_5102,obo.FOODON_03400286,obo.RO_0002350,SOME,,member of
obo.FOODON_03304005,obo.FOODON_00001872,is_a,,,
UPPER_BLANK_5103,obo.FOODON_03304005,is_a,,,
UPPER_BLANK_5103,obo.FOODON_03411017,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5104,obo.FOODON_03304005,is_a,,,
UPPER_BLANK_5104,obo.FOODON_03400179,obo.RO_0002350,SOME,,member of
obo.FOODON_03304006,obo.FOODON_00001133,is_a,,,
UPPER_BLANK_5105,obo.FOODON_03304006,is_a,,,
UPPER_BLANK_5105,obo.FOODON_03411250,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5106,obo.FOODON_03304006,is_a,,,
UPPER_BLANK_5106,obo.FOODON_03400263,obo.RO_0002350,SOME,,member of
obo.FOODON_03304007,obo.FOODON_00001761,is_a,,,
UPPER_BLANK_5107,obo.FOODON_03304007,is_a,,,
UPPER_BLANK_5107,obo.FOODON_03411276,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5108,obo.FOODON_03304007,is_a,,,
UPPER_BLANK_5108,obo.FOODON_03400263,obo.RO_0002350,SOME,,member of
obo.FOODON_03304008,obo.FOODON_00001083,is_a,,,
obo.FOODON_03304008,obo.FOODON_00001761,is_a,,,
UPPER_BLANK_5109,obo.FOODON_03304008,is_a,,,
UPPER_BLANK_5109,obo.FOODON_03400263,obo.RO_0002350,SOME,,member of
obo.FOODON_03304009,obo.FOODON_00001083,is_a,,,
obo.FOODON_03304009,obo.FOODON_00001761,is_a,,,
UPPER_BLANK_5110,obo.FOODON_03304009,is_a,,,
UPPER_BLANK_5110,obo.FOODON_03400263,obo.RO_0002350,SOME,,member of
obo.FOODON_03304010,obo.FOODON_00002122,is_a,,,
obo.FOODON_03304011,obo.FOODON_00002299,is_a,,,
UPPER_BLANK_5111,obo.FOODON_03304011,is_a,,,
UPPER_BLANK_5111,obo.FOODON_03411012,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5112,obo.FOODON_03304011,is_a,,,
UPPER_BLANK_5112,obo.FOODON_03400287,obo.RO_0002350,SOME,,member of
obo.FOODON_03304012,obo.FOODON_00002349,is_a,,,
UPPER_BLANK_5113,obo.FOODON_03304012,is_a,,,
UPPER_BLANK_5113,obo.FOODON_03411312,obo.RO_0001000,SOME,,derives from
obo.FOODON_03304013,obo.FOODON_00002320,is_a,,,
obo.FOODON_03304014,obo.FOODON_03303886,is_a,,,
obo.FOODON_03304015,obo.FOODON_00002830,is_a,,,
UPPER_BLANK_5114,obo.FOODON_03304015,is_a,,,
UPPER_BLANK_5114,obo.FOODON_03400220,obo.RO_0002350,SOME,,member of
obo.FOODON_03304016,obo.FOODON_00002031,is_a,,,
obo.FOODON_03304017,obo.FOODON_00002146,is_a,,,
UPPER_BLANK_5115,obo.FOODON_03304017,is_a,,,
UPPER_BLANK_5115,obo.FOODON_03411017,obo.RO_0001000,SOME,,derives from
UPPER_BLANK_5116,obo.FOODON_03304017,is_a,,,
UPPER_BLANK_5116,obo.FOODON_03400136,obo.RO_0002350,SOME,,member of
obo.FOODON_03304018,obo.FOODON_00001873,is_a,,,
obo.FOODON_03304018,obo.FOODON_00002222,is_a,,,
UPPER_BLANK_5117,obo.FOODON_03304018,is_a,,,
UPPER_BLANK_5117,obo.FOODON_00001015,obo.FOODON_00002420,SOME,,has ingredient
UPPER_BLANK_5118,obo.FOODON_03304018,is_a,,,
UPPER_BLANK_5118,obo.FOODON_03400136,obo.RO_0002350,SOME,,member of
obo.FOODON_03304020,obo.FOODON_03311146,is_a,,,
obo.FOODON_03304022,obo.FOODON_00001796,is_a,,,
UPPER_BLANK_5119,obo.FOODON_03304022,is_a,,,
UPPER_BLANK_5119,obo.FOODON_03400263,obo.RO_0002350,SOME,,member of
obo.FOODON_03304023,obo.FOODON_00002314,is_a,,,
UPPER_BLANK_5120,obo.FOODON_03304023,is_a,,,
UPPER_BLANK_5120,obo.FOODON_03411276,obo.RO_0001000,SOME,,derives from
obo.FOODON_03304024,UPPER_AND_3786,equivalent_to,,,
obo.FOODON_03311146,UPPER_AND_3786,member_of,,,
UPPER_BLANK_5121,UPPER_AND_3786,member_of,,,
UPPER_BLANK_5121,obo.NCBITaxon_205567,obo.RO_0001000,SOME,,derives from
